worker_id,bonus,wid
60fcd788ba9a55f224ca36dd,1.21,w91bc0d2
60fcdf04d033481fde0e2298,0.79,w9aa2df4
611aa96d1650d804b5bdb88b,0.69,w83fe7d7
6100ab0f0be1b709bde5bc8f,0.75,w479b628
6114f601f6b1fb77d261f013,1.26,wf789b29
5c89b77c65b4d70001b40ac3,1.26,w71e68ee
61007e4ef1d7a2c35e770852,1.23,wf398b84
61114fe611b44736c61bde78,1.24,w250e368
60fccd4c1db45fe7be035e56,1.13,wfec1d81
60fcd151a24a2b0184325008,1.09,wc4b0567
5ba259603bf2350001a54284,0.66,wcb607bd
5fc6bb4182ff63089f4a26be,0.72,w17ce6f3
60fdbd6d3cb7cda2ed4eee11,1.16,wc989027
61084547f7d160a9f35c6aa7,0.75,w775dc35
610a9dd95610ddf46146a02f,0.69,w1044cd1
60ec58998a2ff62e93f56be2,0.92,wb6257f5
61085e891d3bd996cecb9f3e,0.79,wb9bf503
61012f55e2da68261711e9ee,1.18,web1f88a
60fcf1269d421202416b0aee,0.83,wd352b99
6109c9dd829e3b0e3a87b8e8,0.22,we3b4464
611aede0be9a5f7a0ffaf577,1.24,we51c408
60fee29ad5bea2623e6759f4,1.25,w1cd2a79
61096d6fab40cb06adaa1184,0.95,wa349669
610040d9d3e1fbd63a3f41e5,0.59,w1d3560e
6111608c00f1b4bc8801ce3c,0.46,w57d2fb6
60fdd29134b20a9489647e1e,0.65,w20a7b60
60ff3c8c47cd2ffa6b0be8e8,1.19,w1059645
611cb0a2068f5fb4194ddf56,0.68,wbe4b4f7
610025e1545e95efd8295d18,1.25,w5d074fb
61082e948ef64d7be2877728,1.1,wd9684f4
6110a091c38d0e937f736278,0.66,w24e3f08
60fda8fbb605f8f5e8a9c2f5,1.21,w535bf7e
610369c18941310022905210,1.19,waa1555d
